DisCo,s_n,band,feeder_description,min_supply_hours,order_effective_date,source_report,verification_note
Benin,71,A,"SAPELE (SAPELE) Sapele Sapele, Ogorode, Ugberikoko, Abigborodo, Oton",20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,72,A,STEEL COMPANY 1 YoungXing Steel Company YoungXing Steel Company,20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,73,A,STEEL COMPANY 2 YoungXing Steel Company YoungXing Steel Company,20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,74,A,"TOWNSHIP GOVT CORE AREAS SUMMIT, OKPANAM ROAD,ILLAH, GOVT CORE AREAS",20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,75,A,"UGHELLI/SHELL Ughelli Urban Urumoko Kwale, Ikakpamre community, Ekiugbo Town",20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,76,A,"UNIBEN UNIBEN Iguosoba, UBTH Estate",20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,77,A,UNIBEN COMMERCIAL Uniben Uniben Main Campus,20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,78,A,WOODLAND Dedicated To Woodland Woodland,20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,79,A,"YABA-COMMERCIAL COMMERCIAL AREA BANKSALONG YABA ROAD, CHICKEN REPUBLIC, MR BIGGS",20,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,80,B,ADEBAYO ADEBAYO STREET ADEBAYO STREET,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,81,B,"AUCHI IKPESHI ELELE ROAD OKPELLA, EBIRA CAMP,ULUOKE.ELELE AND IYAMHO,JATTU",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,82,B,"AVENUE COMMERCIAL COMMERCIAL AREA Eatate, Okumagba and Airport Road Warri",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,83,B,"BASIRI BASIRI ROAD BASIRI STREET, SECRETARIAT, NTA AREA, IYIN ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,84,B,"EBOH-COMMERCIAL COMMERCIAL AREA EKO BANK, CHICKEN REPUBLIC, NPA ESTATE, AND PART OF AIRPORT RD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,85,B,"EGBA-33 PART OF AUCHI ROAD/IGUOMO IKHUENIRO, AMUFI,IGUOMO , EGBA , URHOKOSA, DEVINE GRACE, OGWEKA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,86,B,"EHOR IRRUA ROAD IRRUA, AGUA, EWU, OPOJI, EMU, UROHI, EKPOMA, IRUEKPEN, A.A.U EKPOMA, UGBIYAYA, OKEMUEN, UHI, EHOR, UGIEHUDU, OKHUKHUO-ISI, UGONEKI, EGUAKHANA, ILOBI, EGUAEKHOLOR, IGIEDUMA, ERRUA, OBAGIE",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,87,B,"EKEHUAN CAMPUS EKEHAUN ROAD EKENWAN RD, AGHO AREA, OMOIGUI ST, OWINA ST. PART OF EREDIAUWA, EHAEKPEN ST, PART OF STADIUM RD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,88,B,"ERINJE Okitipupa and Erije Road Erije town,old Akpata Road,Local Govt.Area and Evirons",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,89,B,"EXPRESS AGBOR ROAD BOJI-BOJI AGBOR, BOJI-BOJI OWA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,90,B,"FGGC FEDERAL GOVERNMENT GIRL'S COLLEGE FGGC RD, HOLY ROSERY, BTC RD AND EVIRONS",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,91,B,"GRA 11 GRA GRA, AIGUOBASIMWIN, IKPOKPAN RD BOUNDARY RD AND ENVIRON",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,92,B,IBUSA BY-PASS IBUSA BY-PASS IBUSA BYE-PASS AND ENVIRONS,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,93,B,IBUZOR IBUZOR IBUZOR COMMUNITY,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,94,B,IGODAN Igoda Road Igoda Community,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,95,B,"IHAMA IHAMA IHAMA, ETETE RD, AIKHIONBARE RD, AIRPORT RD, JEMIDE AREA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,96,B,ILLAH ILLAH ILLAH COMMUNITY AND ENVIRONS,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,97,B,ILUTITUN Okitipupa Iletutu Road Okitipupa Town,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,98,B,"ISOKO/KWALE ISOKO NATION ISOKO NATION, ISOKO-ASABA ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,99,B,"KOKO EVBUABUOGUN ROAD SAPELE ROAD, EVBUABOGUN, EVBUORIARIA, OKA, OBAYANTOR, OLOGBO, ABRAKA RD, PART OF UPPER SOKPONBA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,100,B,OKOTOMI OKOTOMI COMMUNITY OKOTOMI COMMUNITY,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,101,B,"OKPELLA TOWN OKPELLA TOWN OKPELLA,AFOKPELLA,OSOSO,OJIRAMI,AND OJA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,102,B,ONICHA-UKU ONICHA - UKU ONICHA-UKU COMMUNITY,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,103,B,"OTOVWODO/PATANI OTOVWODO ROAD OTOVWODO, PATANI, OKPARA, OVWOR",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,104,B,"OWO OWO TOWN RUFUS GIWA POLY, ALAYERE, OGBESE, OWO TOWN, IKPELE, ISUADA, OBA-AKOKO, IFON, IMORU",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,105,B,OWO COMMERCIAL Oke-Ogun Oke- Ogun axis & Part of Owo Township,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,106,B,"REFINERY 1 NPA EXPRESSWAY JEDDO, NPA EXPREEWAY, UGHOTON, IFIEKPORO, UBEJI, OMADINO AND OBODO",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,107,B,"REFINERY 2 HOUSING COMPLEX ROAD HOUSING COMPLEX ROAD, AIRPORT ROAD, KOSINE AND SHELL GATE",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,108,B,SCHOOL-COMMERCIAL AAU AAU UNIVERSITY COMMUNITY,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,109,B,"SPECIALIST SPECIALIST HOSPITAL ROAD ASABA GENERAL HOSPITAL, KEN MOZEA STREET, MID WIFERY ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,110,B,"SWITCHING STATION BENIN TS SAPELE ROAD UZEBU, UTAGBAN, SILUKO ISS, AWUZIE PLASTICS, EKENWAN ISS, UPPER EKENWAN ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,111,B,"TEACHER TRAINING COMMERCIAL COMMERCIAL AREA OWA-ALERO, DELSU",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,112,B,TOWNSHIP-OKITIPUPA Okitipupa Okitipupa Town,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,113,B,"UBIAJA UROMI ROAD EKOYOBHEBHE, OBEDU, IVUE, ERRO, EGBELE, UROMI, UBIAJA, EMU, EWATTO, OHORDUA, OKHUESAN, ORIA, IKEKEN, ONOGHOLO, UDOWO,IBORE, ILUSHI, ATUAGBO, UGBOKHARE, UGBALO, ANEGBETE, KPEKUOLE, UZEA, UGBOHA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,114,B,UGBOR UGBOR ROAD ST. SAVIOUR RD AND UMELU,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,115,B,"UJEMEN-COMMERCIAL UJEMEN MARKET ROAD, IHUMUDUMU, UJEMEN, UJUELEN GRAMMAR SCHOOL ROAD, UKHUN ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,116,B,UPPER LAWANI UPPER LAWANI UPPER LAWANI RD AND ITS ENVIRONS,16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,117,B,"USELU USELU USELU, MEDICAL, EDAIKEN, BTC RD AND EVIRONS",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,118,B,"WARRI AIRPORT ROAD WARRI AIRPORT ROAD, WATER ODILI, WARRI GRA AND NPA",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,119,B,"WESTERN DELTA Ovade community Ovade Community, Ugbenu Community, Part of Ologbo Community (Edo State)& Koko Town",16,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,120,C,"AGBARHO/EKU AGBARHO EKU ROAD AGBARO,OREROKPE,EKU,PTI,OKUREKPO,OROGUN",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,121,C,"AGRIC/OLOPE AGRIC ROAD AJILOSUN STREET,AGRIC, MOFERERE, AJEBAMDELE",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,122,C,"AJILOSUN AJILOSUN AJILOSUN STREET, GRA, OMISANJANA",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,123,C,"AUCHI TOWN AUCHI TOWN AUCHI,USOGUN,AKPEKPE AND WARRAKE ROAD",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,124,C,"BENDEL ESTATE IJAW QUARTERS POLICE STATION, IJAW QTRS 1, 2, 3",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
Benin,125,C,"COSTAIN NEW BENIN NEW BENIN MARKET, UPPER MISSION,COSTAIN AND ENVIRONS",12,2025-07-01,"NERC ORDER/NERC/2025/060 - July 2025 Supplementary Order for BEDC, Appendix 3 - https://nerc.gov.ng/wp-content/uploads/2025/08/BEDC_July_2025_060.pdf",Verified: DisCo label matches source document title and feeder geography (Benin/Delta/Edo/Ondo/Ekiti areas).
